Kingdom,Phylum,Class,Order,Family,Genus,Species
Animalia,Arthropoda,Insecta,Hemiptera,Aradidae,Aradus,Aradus depressus
Animalia,Mollusca,Gastropoda,Littorinimorpha,Pomatiopsidae,Neotricula,Neotricula aperta
Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Stilobezzia,Stilobezzia ochracea
Animalia,Arthropoda,Insecta,Hemiptera,Naucoridae,Ilyocoris,Ilyocoris cimicoides
Animalia,Arthropoda,Arachnida,Trombidiformes,Lebertiidae,Lebertia,Lebertia pilosa
Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Tylorrhynchus,Tylorrhynchus heterochaetus
Animalia,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,Anurophorus,Anurophorus laricis
Animalia,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,Isotoma,Isotoma viridis
Animalia,Tardigrada,Eutardigrada,Parachaela,Hypsibiidae,Hypsibius,Hypsibius pallidoides
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Calocoris,Calocoris stysi
Animalia,Arthropoda,Collembola,Symphypleona,Sminthurididae,Sphaeridia,Sphaeridia pumilis
Animalia,Arthropoda,Insecta,Coleoptera,Scraptiidae,Anaspis,Anaspis pulicaria
Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Sphaerium,Sphaerium corneum
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Cernosvitoviella,Cernosvitoviella pusilla
Animalia,Annelida,Clitellata,Tubificida,Naididae,Pristina,Pristina foreli CEB
Animalia,Nematoda,Chromadorea,Rhabditida,Metastrongylidae,Angiostrongylus,Angiostrongylus vasorum
Animalia,Arthropoda,Insecta,Coleoptera,Scraptiidae,Anaspis,Anaspis maculata
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta astrachanica
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,Sympetrum striolatum
Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Herpetogramma,Herpetogramma licarsisalis
Animalia,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Eucyclops,Eucyclops elegans
Animalia,Arthropoda,Insecta,Diptera,Stratiomyidae,Stratiomys,Stratiomys potamida
Animalia,Tardigrada,Eutardigrada,Parachaela,Macrobiotidae,Macrobiotus,Macrobiotus vladimiri
Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula fulvipennis
Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides pulicaris
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma cyathigerum
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Henlea,Henlea nasuta CEB
Animalia,Arthropoda,Branchiopoda,Anomopoda,Chydoridae,Monospilus,Monospilus dispar
Animalia,Tardigrada,Eutardigrada,Parachaela,Hypsibiidae,Isohypsibius,Isohypsibius pushkini
Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Chrysopilus,Chrysopilus cristatus
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Crepidodera,Crepidodera plutus
Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,Copromyza,Copromyza equina
Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Ironeus,Ironeus duplex
Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Agriotes,Agriotes lineatus
Animalia,Rotifera,Eurotatoria,Ploima,Notommatidae,Pleurotrocha,Pleurotrocha petromyzon
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Kybos,Kybos butleri
Animalia,Bryozoa,Phylactolaemata,Plumatellida,Cristatellidae,Cristatella,Cristatella mucedo
Animalia,Mollusca,Gastropoda,Stylommatophora,Succineidae,Oxyloma,Oxyloma elegans
Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Dropephylla,Dropephylla gracilicornis
Animalia,Nemertea,Hoplonemertea,Monostilifera,Tetrastemmatidae,Prostoma,Prostoma graecense
Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,Hypogastrura,Hypogastrura assimilis
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Micreremidae,Micreremus,Micreremus brevipes
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Donacia,Donacia semicuprea
Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Atheta,Atheta taxiceroides
Animalia,Arthropoda,Collembola,Poduromorpha,Neanuridae,Friesea,Friesea claviseta
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Scardinius,Scardinius erythrophthalmus
Animalia,Arthropoda,Insecta,Coleoptera,Salpingidae,Vincenzellus,Vincenzellus ruficollis
Animalia,Mollusca,Gastropoda,Cycloneritida,Neritidae,Theodoxus,Theodoxus fluviatilis
Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,Porcellio scaber
Animalia,Arthropoda,Insecta,Trichoptera,Glossosomatidae,Agapetus,Agapetus fuscipes
Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Dendrobaena,Dendrobaena hortensis
Animalia,Arthropoda,Insecta,Coleoptera,Leiodidae,Agathidium,Agathidium varians
Animalia,Arthropoda,Arachnida,Trombidiformes,Hydryphantidae,Protzia,Protzia eximia
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Cryptocephalus,Cryptocephalus pusillus
Animalia,Arthropoda,Insecta,Diptera,Lauxaniidae,Meiosimyza,Meiosimyza rorida
Animalia,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Oxyethira,Oxyethira simplex
Animalia,Arthropoda,Arachnida,Trombidiformes,Eriophyidae,Aculodes,Aculodes mckenziei
Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Mecinus,Mecinus pyraster
Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Kleidocerys,Kleidocerys resedae
Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Cantharis,Cantharis cryptica
Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,Pegomya,Pegomya solennis
Animalia,Arthropoda,Insecta,Hemiptera,Issidae,Issus,Issus coleoptratus
Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Curculio,Curculio betulae
Animalia,Chordata,Lepidosauria,Squamata,Gekkonidae,Trigonodactylus,Trigonodactylus sharqiyahensis
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Marionina,Marionina argentea CEE
Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,Phasianus colchicus
Animalia,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,Isotoma,Isotoma anglicana
Animalia,Arthropoda,Chilopoda,Geophilomorpha,Geophilidae,Geophilus,Geophilus alpinus
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta vittula
Animalia,Arthropoda,Insecta,Diptera,Lauxaniidae,Homoneura,Homoneura interstincta
Animalia,Arthropoda,Insecta,Neuroptera,Sisyridae,Sisyra,Sisyra nigra
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Meliscaeva,Meliscaeva cinctella
Animalia,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Cladius,Cladius brullei
Animalia,Arthropoda,Diplopoda,Julida,Julidae,Cylindroiulus,Cylindroiulus truncorum
Animalia,Annelida,Clitellata,Tubificida,Naididae,Aulodrilus,Aulodrilus limnobius CEA
Animalia,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Trocheta,Trocheta pseudodina
Animalia,Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion circumscriptus
Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Datonychus,Datonychus melanostictus
Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Xyleborus,Xyleborus affinis
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Hypochthoniidae,Hypochthonius,Hypochthonius luteus
Animalia,Arthropoda,Collembola,Poduromorpha,Neanuridae,Anurida,Anurida thalassophila
Animalia,Arthropoda,Branchiopoda,Anomopoda,Chydoridae,Alonella,Alonella nana
Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Scymnus,Scymnus fuscatus
Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioconopa,Erioconopa trivialis
Animalia,Arthropoda,Insecta,Coleoptera,Latridiidae,Cortinicara,Cortinicara gibbosa
Animalia,Annelida,Clitellata,Tubificida,Naididae,Chaetogaster,Chaetogaster limnaei
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Creontiades,Creontiades pacificus
Animalia,Arthropoda,Branchiopoda,Anomopoda,Daphniidae,Ceriodaphnia,Ceriodaphnia pulchella
Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Bledius,Bledius opacus
Animalia,Arthropoda,Branchiopoda,Anomopoda,Daphniidae,Daphnia,Daphnia galeata
Animalia,Arthropoda,Insecta,Diptera,Lauxaniidae,Meiosimyza,Meiosimyza decempunctata
Animalia,Arthropoda,Insecta,Diptera,Pipunculidae,Eudorylas,Eudorylas jenkinsoni
Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Leptophyes,Leptophyes punctatissima
Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,Polypedilum cultellatum
Animalia,Arthropoda,Collembola,Symphypleona,Arrhopalitidae,Arrhopalites,Arrhopalites prutensis
Animalia,Arthropoda,Insecta,Diptera,Trichoceridae,Trichocera,Trichocera rufescens
Animalia,Mollusca,Gastropoda,Hygrophila,Planorbidae,Hippeutis,Hippeutis complanatus
Animalia,Mollusca,Gastropoda,Littorinimorpha,Bithyniidae,Bithynia,Bithynia tentaculata
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,Fridericia perrieri CEB
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Ceratozetidae,Trichoribates,Trichoribates novus
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,Fridericia isseli
Animalia,Arthropoda,Insecta,Megaloptera,Sialidae,Sialis,Sialis fuliginosa
Animalia,Arthropoda,Insecta,Diptera,Cryptochetidae,Cryptochetum,Cryptochetum iceryae
Animalia,Mollusca,Gastropoda,Stylommatophora,Succineidae,Oxyloma,Oxyloma wujiaquensis
Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Dorytomus,Dorytomus melanophthalmus
Animalia,Arthropoda,Collembola,Entomobryomorpha,Orchesellidae,Orchesella,Orchesella villosa
Animalia,Arthropoda,Insecta,Diptera,Opomyzidae,Opomyza,Opomyza petrei
Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Anthrenus,Anthrenus verbasci
Animalia,Arthropoda,Malacostraca,Isopoda,Platyarthridae,Platyarthrus,Platyarthrus hoffmannseggii
Animalia,Nematoda,Chromadorea,Rhabditida,Seinuridae,Seinura,Seinura italiensis
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Prasocuris,Prasocuris junci
Animalia,Arthropoda,Insecta,Diptera,Mycetophilidae,Leia,Leia fascipennis
Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Platnickina,Platnickina tincta
Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Rhyzobius,Rhyzobius lophanthae
Animalia,Arthropoda,Branchiopoda,Anomopoda,Ilyocryptidae,Ilyocryptus,Ilyocryptus sordidus
Animalia,Mollusca,Gastropoda,Stylommatophora,Helicidae,Cornu,Cornu aspersum
Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Calosoma,Calosoma reticulatum
Animalia,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limacus,Limacus maculatus
Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Othius,Othius laeviusculus
Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Chelicorophium,Chelicorophium robustum
Animalia,Arthropoda,Collembola,Poduromorpha,Tullbergiidae,Mesaphorura,Mesaphorura yosii
Animalia,Arthropoda,Insecta,Hemiptera,Triozidae,Bactericera,Bactericera albiventris
Animalia,Tardigrada,Eutardigrada,Parachela,Hypsibiidae,Acutuncus,Acutuncus mecnuffi
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,Fridericia ulrikae CEB
Animalia,Arthropoda,Chilopoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius forficatus
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Trhypochthoniidae,Trhypochthonius,Trhypochthonius tectorum
Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Scatopsciara,Scatopsciara atomaria
Animalia,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,Niphargus kochianus
Animalia,Rotifera,Monogononta,Flosculariaceae,Flosculariidae,Limnias,Limnias ceratophylli
Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Zygoneura,Zygoneura sciarina
Animalia,Tardigrada,Eutardigrada,Parachela,Murrayidae,Dactylobiotus,Dactylobiotus selenicus
Animalia,Annelida,Clitellata,Tubificida,Naididae,Nais,Nais pseudobtusa CEE
Animalia,Arthropoda,Insecta,Diptera,Lauxaniidae,Tricholauxania,Tricholauxania praeusta
Animalia,Arthropoda,Insecta,Coleoptera,Leiodidae,Nargus,Nargus velox
Animalia,Mollusca,Gastropoda,Stylommatophora,Testacellidae,Testacella,Testacella scutulum
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Sphegina,Sphegina verecunda
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Anasimyia,Anasimyia contracta
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela erminea
Animalia,Arthropoda,Insecta,Psocodea,Liposcelididae,Liposcelis,Liposcelis brunnea
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Chalcosyrphus,Chalcosyrphus nemorum
Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Ellipteroides,Ellipteroides lateralis
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Asymmetrasca,Asymmetrasca decedens
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Prasocuris,Prasocuris distincta
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Dicyphus,Dicyphus epilobii
Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche angustipennis
Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,Zaphne,Zaphne divisa
Animalia,Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Haplophthalmus,Haplophthalmus montivagus
Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Quedius,Quedius fumatus
Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Sunius,Sunius propinquus
Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Cantharis,Cantharis rufa
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Crotoniidae,Platynothrus,Platynothrus peltifer
Animalia,Annelida,Clitellata,Tubificida,Naididae,Dero,Dero digitata CEA
Animalia,Rotifera,Monogononta,Ploima,Lecanidae,Lecane,Lecane bulla
Animalia,Arthropoda,Insecta,Diptera,Chloropidae,Elachiptera,Elachiptera sibirica
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Psammotettix,Psammotettix alienus
Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Entomobrya,Entomobrya intermedia
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,Fridericia maculata
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Idiocerus,Idiocerus stigmaticalis
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Kybos,Kybos virgator
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Ledropsis,Ledropsis discolor
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Lygus,Lygus rugulipennis
Animalia,Arthropoda,Arachnida,Trombidiformes,Lebertiidae,Lebertia,Lebertia rivulorum
Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Glyptotendipes,Glyptotendipes paripes
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Cernosvitoviella,Cernosvitoviella minor CEF
Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Dikerogammarus,Dikerogammarus haemobaphes
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Epinotia,Epinotia immundana
Animalia,Arthropoda,Insecta,Coleoptera,Ciidae,Orthocis,Orthocis pseudolinearis
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Dichrorampha,Dichrorampha sequana
Animalia,Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus
Animalia,Nematoda,Chromadorea,Rhabditida,Panagrolaimidae,Panagrellus,Panagrellus redivivus
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Acericerus,Acericerus ribauti
Animalia,Annelida,Clitellata,Tubificida,Naididae,Vejdovskyella,Vejdovskyella comata
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eupeodes,Eupeodes luniger
Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Bradysia,Bradysia urticae
Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Demetrias,Demetrias atricapillus
Animalia,Arthropoda,Insecta,Diptera,Sepsidae,Nemopoda,Nemopoda nitidula
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Plateumaris,Plateumaris sericea
Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilus,Limnephilus rhombicus
Animalia,Arthropoda,Insecta,Coleoptera,Scirtidae,Contacyphon,Contacyphon ochraceus
Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Culicoides,Culicoides punctatus
Animalia,Arthropoda,Insecta,Embioptera,Oligotomidae,Aposthonia,Aposthonia ceylonica
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Linnavuoriana,Linnavuoriana sexmaculata
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,Fridericia galba CEB
Animalia,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Oscheius,Oscheius tipulae
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Acericerus,Acericerus heydenii
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Marionina,Marionina argentea CEG
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Pentatoma,Pentatoma rufipes
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Marionina,Marionina argentea CEI
Animalia,Arthropoda,Insecta,Coleoptera,Meloidae,Meloe,Meloe rugosus
Animalia,Arthropoda,Insecta,Diptera,Ephydridae,Notiphila,Notiphila maculata
Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Agonum,Agonum viduum
Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Patania,Patania ruralis
Animalia,Arthropoda,Insecta,Diptera,Anthomyzidae,Paranthomyza,Paranthomyza nitida
Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Otiorhynchus,Otiorhynchus sulcatus
Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Corynoptera,Corynoptera perpusilla
Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Aporrectodea,Aporrectodea cupulifera
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Sphegina,Sphegina clunipes
Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila busckii
Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,Crumomyia,Crumomyia roserii
Animalia,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,Folsomia,Folsomia quadrioculata
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Marionina,Marionina mendax CED
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pammene,Pammene regiana
Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Xenopelopia,Xenopelopia falcigera
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Myodes,Myodes glareolus
Animalia,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Stigmella,Stigmella luteella
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Bruchidius,Bruchidius villosus
Animalia,Arthropoda,Collembola,Entomobryomorpha,Lepidocyrtidae,Lepidocyrtus,Lepidocyrtus cyaneus
Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Larinioides,Larinioides sclopetarius
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Idiocerus,Idiocerus herrichii
Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Limonia,Limonia phragmitidis
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmica,Myrmica scabrinodis
Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Rhagonycha,Rhagonycha fulva
Animalia,Arthropoda,Insecta,Ephemeroptera,Baetidae,Baetis,Baetis buceratus
Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,Dolichopus,Dolichopus wahlbergi
Animalia,Arthropoda,Insecta,Diptera,Stratiomyidae,Oxycera,Oxycera trilineata
Animalia,Arthropoda,Diplopoda,Julida,Blaniulidae,Choneiulus,Choneiulus palmatus
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Epiblema,Epiblema sticticana
Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Unio,Unio pictorum
Animalia,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia muelleri
Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Pisidium,Pisidium subtruncatum
Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Bezzia,Bezzia ornata
Animalia,Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion hortensis
Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,Adia,Adia cinerella
Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Corynoptera,Corynoptera hypopygialis
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Galumnidae,Acrogalumna,Acrogalumna longipluma
Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tetragnatha,Tetragnatha extensa
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Donacia,Donacia simplex
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Lamprotettix,Lamprotettix nitidulus
Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Krenopelopia,Krenopelopia binotata
Animalia,Arthropoda,Insecta,Trichoptera,Phryganeidae,Phryganea,Phryganea bipunctata
Animalia,Rotifera,Monogononta,Ploima,Mytilinidae,Mytilina,Mytilina ventralis
Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Pelagia,Pelagia noctiluca
Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Aleochara,Aleochara oxypodia
Animalia,Porifera,Demospongiae,Axinellida,Raspailiidae,Endectyon,Endectyon delaubenfelsi
Animalia,Arthropoda,Insecta,Plecoptera,Nemouridae,Nemoura,Nemoura cinerea
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Dicyphus,Dicyphus bolivari
Animalia,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Fenusa,Fenusa dohrnii
Animalia,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Tenthredo,Tenthredo scrophulariae
Animalia,Arthropoda,Insecta,Psocodea,Trichopsocidae,Trichopsocus,Trichopsocus claris
Animalia,Arthropoda,Arachnida,Mesostigmata,Parasitidae,Pergamasus,Pergamasus crassipes
Animalia,Mollusca,Gastropoda,Littorinimorpha,Pomatiidae,Pomatias,Pomatias elegans
Animalia,Arthropoda,Insecta,Hemiptera,Corixidae,Callicorixa,Callicorixa praeusta
Animalia,Arthropoda,Insecta,Diptera,Muscidae,Mydaea,Mydaea ancilla
Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Clepsis,Clepsis consimilana
Animalia,Arthropoda,Chilopoda,Geophilomorpha,Geophilidae,Geophilus,Geophilus truncorum
Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theridion,Theridion pictum
Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Willowsia,Willowsia nigromaculata
Animalia,Arthropoda,Arachnida,Mesostigmata,Blattisociidae,Blattisocius,Blattisocius tarsalis
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Diarsia,Diarsia mendica
Animalia,Arthropoda,Insecta,Hemiptera,Nabidae,Himacerus,Himacerus apterus
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Edwardsiana,Edwardsiana flavescens
Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Coleomethia,Coleomethia crinicornis
Animalia,Arthropoda,Insecta,Diptera,Muscidae,Helina,Helina abdominalis
Animalia,Arthropoda,Insecta,Coleoptera,Cryptophagidae,Cryptophagus,Cryptophagus scanicus
Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,Xenylla,Xenylla xavieri
Animalia,Arthropoda,Arachnida,Araneae,Gnaphosidae,Drassodes,Drassodes cupreus
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Marionina,Marionina communis
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Eupteryx,Eupteryx urticae
Animalia,Arthropoda,Insecta,Diptera,Mycetophilidae,Exechiopsis,Exechiopsis intersecta
Animalia,Rotifera,Bdelloidea,Philodinida,Habrotrochidae,Habrotrocha,Habrotrocha elusa
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Phenopelopidae,Eupelops,Eupelops acromios
Animalia,Arthropoda,Diplopoda,Polydesmida,Polydesmidae,Brachydesmus,Brachydesmus superus
Animalia,Mollusca,Gastropoda,Stylommatophora,Oxychilidae,Oxychilus,Oxychilus alliarius
Animalia,Arthropoda,Ostracoda,Podocopida,Candonidae,Pseudocandona,Pseudocandona compressa
Animalia,Arthropoda,Arachnida,Mesostigmata,Phytoseiidae,Typhlodromus,Typhlodromus rhenanus
Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Cantharis,Cantharis pellucida
Animalia,Arthropoda,Insecta,Diptera,Hybotidae,Platypalpus,Platypalpus optivus
Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula fascipennis
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Marionina,Marionina argentea CEH
Animalia,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Stigmella,Stigmella microtheriella
Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,Campylomyza,Campylomyza flavipes
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Cognettia,Cognettia varisetosa
Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Stethorus,Stethorus punctillum
Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Chilocorus,Chilocorus renipustulatus
Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Micropsectra,Micropsectra attenuata
Animalia,Arthropoda,Arachnida,Trombidiformes,Torrenticolidae,Torrenticola,Torrenticola amplexa
Animalia,Arthropoda,Insecta,Hemiptera,Triozidae,Trioza,Trioza remota
Animalia,Rotifera,Eurotatoria,Ploima,Asplanchnidae,Asplanchna,Asplanchna sieboldii
Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Centrotus,Centrotus cornutus
Animalia,Arthropoda,Arachnida,Trombidiformes,Sperchontidae,Sperchon,Sperchon compactilis
Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,Motacilla cinerea
Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula staegeri
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Chaetocnema,Chaetocnema arida
